Date,Service,Departure station,Arrival station,Average journey time,Number of scheduled trains,Number of cancelled trains,Cancellation comments,Number of trains delayed at departure,Average delay of late trains at departure,Average delay of all trains at departure,Departure delay comments,Number of trains delayed at arrival,Average delay of late trains at arrival,Average delay of all trains at arrival,Arrival delay comments,Number of trains delayed > 15min,Average delay of trains > 15min (if competing with flights),Number of trains delayed > 30min,Number of trains delayed > 60min,Pct delay due to external causes,Pct delay due to infrastructure,Pct delay due to traffic management,Pct delay due to rolling stock,Pct delay due to station management and equipment reuse,"Pct delay due to passenger handling (crowding, disabled persons, connections)",Year,Month,Delay category,Rate Cancel train,Rate delay train,Go to Paris
2022-04-01,NATIONAL,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,168.0,115.0,0.0,,18.0,3.20462962962963,0.95945945945946,,20.0,31.664166666666706,7.76591591591592,,11.0,46.4984848484849,5.0,1.0,20.0,20.0,15.0,35.0,0.0,10.0,2022,April,Minimum delay,0.0,17.391304347826086,True
2022-04-01,INTERNATIONAL,LAUSANNE,PARIS LYON,227.0,93.0,0.0,,75.0,3.5197777777777803,2.90833333333333,,8.0,51.1395833333333,5.13586956521739,,8.0,51.1395833333333,4.0,2.0,50.0,12.5,25.0,0.0,12.5,0.0,2022,April,Minimum delay,0.0,8.60215053763441,True
2022-04-01,INTERNATIONAL,MADRID,MARSEILLE ST CHARLES,481.0,23.0,1.0,,0.0,0.0,0.0,,3.0,0.0,9.46818181818182,,3.0,42.3166666666667,2.0,1.0,33.3333333333333,0.0,66.6666666666667,0.0,0.0,0.0,2022,April,Minimum delay,4.3478260869565215,13.043478260869565,False
2022-04-01,NATIONAL,BREST,PARIS MONTPARNASSE,230.0,257.0,0.0,,6.0,4.16666666666667,0.0972762645914397,,13.0,25.7858974358974,2.2245784695201,,13.0,25.7858974358974,4.0,0.0,30.7692307692308,7.69230769230769,15.3846153846154,46.1538461538462,0.0,0.0,2022,April,Minimum delay,0.0,5.058365758754864,True
2022-04-01,NATIONAL,DOUAI,PARIS NORD,77.0,180.0,3.0,,44.0,5.930681818181821,1.58266666666667,,23.0,25.9572463768116,3.35028571428571,,9.0,49.2185185185185,4.0,2.0,21.7391304347826,30.4347826086957,34.78260869565219,4.347826086956521,4.347826086956521,4.347826086956521,2022,April,Minimum delay,1.6666666666666667,12.777777777777777,True
2022-04-01,NATIONAL,METZ,PARIS EST,87.0,304.0,5.0,,99.0,6.73720538720539,2.27593220338983,,36.0,18.325,2.09632768361582,,15.0,27.5311111111111,7.0,0.0,11.1111111111111,2.7777777777777803,52.7777777777778,11.1111111111111,8.33333333333333,13.8888888888889,2022,April,Minimum delay,1.644736842105263,11.842105263157894,True
2022-04-01,NATIONAL,NANCY,PARIS EST,94.0,297.0,2.0,,66.0,8.4510101010101,1.93920903954802,,26.0,31.969230769230805,2.67723163841808,,17.0,43.8872549019608,8.0,4.0,20.8333333333333,29.166666666666703,12.5,20.8333333333333,4.16666666666667,12.5,2022,April,Minimum delay,0.6734006734006733,8.754208754208754,True
2022-04-01,NATIONAL,PARIS LYON,CHAMBERY CHALLES LES EAUX,176.0,259.0,0.0,,34.0,18.8514705882353,2.2521879021879,,44.0,37.7878787878788,8.19504504504504,-,34.0,44.8696078431373,20.0,8.0,15.9090909090909,29.545454545454504,18.1818181818182,22.72727272727269,0.0,13.6363636363636,2022,April,Minimum delay,0.0,16.988416988416986,False
2022-04-01,NATIONAL,PARIS LYON,DIJON VILLE,96.0,383.0,0.0,NC,36.0,30.693518518518506,2.75500435161009,,31.0,67.244623655914,4.91505657093124,,29.0,70.8902298850575,23.0,13.0,43.3333333333333,10.0,10.0,13.3333333333333,16.6666666666667,6.66666666666667,2022,April,Minimum delay,0.0,8.093994778067886,False
2022-04-01,NATIONAL,PARIS LYON,GRENOBLE,182.0,192.0,0.0,,26.0,20.1333333333333,2.53142361111111,,30.0,45.3666666666667,7.953125,,29.0,46.448275862069,16.0,6.0,33.3333333333333,10.0,16.6666666666667,26.6666666666667,3.33333333333333,10.0,2022,April,Minimum delay,0.0,15.625,False
2022-04-01,NATIONAL,PARIS LYON,PERPIGNAN,307.0,212.0,7.0,,22.0,25.3787878787879,2.50162601626016,,21.0,49.235714285714295,5.96349593495935,,21.0,49.2357142857143,12.0,5.0,33.3333333333333,14.2857142857143,19.047619047619,19.047619047619,4.76190476190476,9.52380952380952,2022,April,Minimum delay,3.30188679245283,9.90566037735849,False
2022-04-01,NATIONAL,PARIS MONTPARNASSE,NANTES,129.0,599.0,0.0,,59.0,22.5480225988701,1.87307692307692,,73.0,40.3737442922375,6.67,,58.0,47.3451149425287,32.0,11.0,24.6575342465753,13.6986301369863,17.8082191780822,20.5479452054795,5.47945205479452,17.8082191780822,2022,April,Minimum delay,0.0,12.186978297161936,False
2022-04-01,NATIONAL,PARIS MONTPARNASSE,QUIMPER,222.0,239.0,0.0,,29.0,11.3505747126437,0.991073919107392,,16.0,37.40625,2.54602510460251,,16.0,37.40625,10.0,1.0,12.5,43.75,0.0,25.0,0.0,18.75,2022,April,Minimum delay,0.0,6.694560669456067,False
2022-04-01,NATIONAL,PARIS MONTPARNASSE,VANNES,152.0,256.0,0.0,,31.0,10.9575268817204,0.933398437499999,,32.0,24.65625,3.90234375,,17.0,35.5882352941176,8.0,2.0,6.4516129032258105,19.3548387096774,16.1290322580645,25.8064516129032,3.2258064516128995,29.032258064516096,2022,April,Minimum delay,0.0,12.5,False
2022-04-01,NATIONAL,PARIS NORD,ARRAS,48.0,481.0,0.0,,55.0,20.559696969697,2.05512820512821,,51.0,34.0235294117647,4.15294525294525,,19.0,73.6131578947368,19.0,11.0,41.1764705882353,3.92156862745098,11.7647058823529,15.6862745098039,11.7647058823529,15.6862745098039,2022,April,Minimum delay,0.0,10.602910602910603,False
2022-04-01,NATIONAL,PARIS NORD,LILLE,66.0,610.0,0.0,,53.0,22.14654088050311,1.5871311475409833,,54.0,36.01226415094337,3.03915300546448,,26.0,63.27179487179483,17.0,12.0,44.21436588103256,5.78563411896745,17.31200897867567,9.612794612794612,7.721661054994371,15.353535353535351,2022,April,Minimum delay,0.0,8.852459016393443,False
2022-04-01,NATIONAL,PERPIGNAN,PARIS LYON,309.0,195.0,0.0,,60.0,14.6605555555556,4.43756613756614,,26.0,47.6384615384615,7.13536155202821,,26.0,47.6384615384615,14.0,8.0,48.00000000000001,8.0,16.0,16.0,12.000000000000002,0.0,2022,April,Minimum delay,0.0,13.333333333333334,True
2022-05-01,INTERNATIONAL,LAUSANNE,PARIS LYON,224.0,91.0,0.0,,75.0,3.338,2.87814814814815,,6.0,53.7527777777778,2.49166666666667,,6.0,53.7527777777778,2.0,2.0,0.0,33.3333333333333,16.6666666666667,33.3333333333333,16.6666666666667,0.0,2022,May,Minimum delay,0.0,6.593406593406594,True
2022-05-01,NATIONAL,BESANCON FRANCHE COMTE TGV,PARIS LYON,133.0,177.0,0.0,,28.0,6.06,0.751628352490421,,10.0,46.5866666666667,0.637164750957855,,7.0,60.847619047619,4.0,3.0,10.0,30.0,10.0,50.0,0.0,0.0,2022,May,Minimum delay,0.0,5.649717514124294,True
2022-05-01,NATIONAL,LAVAL,PARIS MONTPARNASSE,83.0,282.0,0.0,,93.0,8.6426523297491,2.76359338061466,,38.0,28.5320175438596,4.1674940898345,,26.0,55.56,9.0,4.0,39.4736842105263,21.0526315789474,21.0526315789474,5.26315789473684,5.26315789473684,7.89473684210526,2022,May,Minimum delay,0.0,13.47517730496454,True
2022-05-01,NATIONAL,PARIS LYON,BELLEGARDE (AIN),181.0,232.0,0.0,-,36.0,17.9069444444444,2.68807471264368,,37.0,32.5630630630631,6.11882183908046,,34.0,34.3593137254902,19.0,2.0,8.10810810810811,29.72972972972969,13.5135135135135,29.72972972972969,16.2162162162162,2.7027027027027,2022,May,Minimum delay,0.0,15.948275862068966,False
2022-05-01,NATIONAL,PARIS LYON,GRENOBLE,182.0,200.0,0.0,,29.0,17.8448275862069,2.433,,27.0,34.7777777777778,5.42,,25.0,36.44,12.0,2.0,3.7037037037037,22.2222222222222,14.8148148148148,29.6296296296296,18.5185185185185,11.1111111111111,2022,May,Minimum delay,0.0,13.5,False
2022-05-01,NATIONAL,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,174.0,119.0,1.0,,12.0,8.71388888888889,0.614689265536723,,11.0,20.8181818181818,2.86341807909604,,7.0,25.6119047619048,2.0,0.0,0.0,18.1818181818182,18.1818181818182,36.3636363636364,18.1818181818182,9.09090909090909,2022,May,Minimum delay,0.8403361344537815,9.243697478991598,False
2022-05-01,NATIONAL,PARIS MONTPARNASSE,ST MALO,152.0,97.0,0.0,,9.0,15.957407407407398,1.21374570446735,,8.0,44.4125,4.43058419243986,,6.0,54.9611111111111,5.0,1.0,25.0,25.0,0.0,25.0,0.0,25.0,2022,May,Minimum delay,0.0,8.24742268041237,False
2022-05-01,INTERNATIONAL,MADRID,MARSEILLE ST CHARLES,481.0,27.0,0.0,,0.0,0.0,0.0,,3.0,0.0,8.68765432098765,Non communiqué,3.0,54.0611111111111,1.0,1.0,0.0,33.3333333333333,66.6666666666667,0.0,0.0,0.0,2022,May,Minimum delay,0.0,11.11111111111111,False
2022-05-01,INTERNATIONAL,ZURICH,PARIS LYON,245.0,155.0,0.0,,104.0,2.14262820512821,1.65,,11.0,47.0045454545455,3.70172043010753,,11.0,47.0045454545455,7.0,2.0,9.09090909090909,36.3636363636364,18.1818181818182,36.3636363636364,0.0,0.0,2022,May,Minimum delay,0.0,7.096774193548387,True
2022-05-01,NATIONAL,BORDEAUX ST JEAN,TOURCOING,335.0,27.0,0.0,,2.0,4.6,0.123456790123457,,1.0,25.0,1.81481481481481,,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2022,May,Minimum delay,0.0,3.7037037037037033,False
2022-05-01,NATIONAL,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,82.0,218.0,0.0,-,107.0,7.06386292834891,3.51387596899225,,47.0,18.4578014184397,3.70178294573644,,17.0,35.2411764705882,7.0,1.0,4.444444444444439,17.7777777777778,20.0,15.5555555555556,4.444444444444439,37.77777777777781,2022,May,Minimum delay,0.0,21.55963302752294,True
2022-05-01,NATIONAL,MARSEILLE ST CHARLES,LILLE,284.0,212.0,0.0,,32.0,13.64375000000001,1.8556603773584888,,50.0,39.15208333333335,10.818160377358506,,50.0,39.00400000000001,24.0,4.0,26.0,3.999999999999997,22.00000000000001,20.00000000000002,13.99999999999998,13.999999999999998,2022,May,Minimum delay,0.0,23.58490566037736,False
2022-05-01,NATIONAL,MARSEILLE ST CHARLES,LYON PART DIEU,104.0,541.0,1.0,,113.0,12.488790560472,2.51388888888889,,65.0,33.1997435897436,5.13802469135802,NC,45.0,42.1214814814815,23.0,9.0,19.047619047619,14.2857142857143,15.8730158730159,17.4603174603175,26.984126984127,6.349206349206351,2022,May,Minimum delay,0.18484288354898337,12.014787430683919,False
2022-05-01,NATIONAL,NANCY,PARIS EST,95.0,301.0,1.0,,68.0,10.5232843137255,2.43288888888889,,41.0,33.2772357723577,4.9555,,27.0,45.120987654321,14.0,7.0,7.69230769230769,17.9487179487179,17.9487179487179,23.07692307692309,10.2564102564103,23.07692307692309,2022,May,Minimum delay,0.33222591362126247,13.621262458471762,True
2022-05-01,NATIONAL,PARIS MONTPARNASSE,ST PIERRE DES CORPS,62.0,546.0,0.0,,40.0,21.37,1.16501529051988,,44.0,25.9965909090909,2.5648623853211,,24.0,40.5875,15.0,2.0,0.0,20.9302325581395,25.5813953488372,23.255813953488403,9.30232558139535,20.9302325581395,2022,May,Minimum delay,0.0,8.058608058608058,False
2022-05-01,NATIONAL,PARIS MONTPARNASSE,TOULOUSE MATABIAU,264.0,189.0,1.0,,24.0,15.7048611111111,1.5900709219858202,,13.0,39.8012820512821,3.51285460992908,,13.0,39.8012820512821,7.0,3.0,15.3846153846154,7.69230769230769,53.8461538461538,7.69230769230769,0.0,15.3846153846154,2022,May,Minimum delay,0.5291005291005291,6.878306878306878,False
2022-05-01,INTERNATIONAL,PARIS LYON,GENEVE,209.0,226.0,0.0,,36.0,17.9069444444444,2.75685840707964,,28.0,39.422619047619,6.87352507374632,,28.0,39.4226190476191,18.0,3.0,7.14285714285714,25.0,14.2857142857143,32.1428571428571,17.8571428571429,3.57142857142857,2022,May,Minimum delay,0.0,12.389380530973451,False
2022-05-01,NATIONAL,ANGERS SAINT LAUD,PARIS MONTPARNASSE,95.0,554.0,1.0,,212.0,8.55322327044024,3.16982392228289,,73.0,34.8095890410959,4.07935640558588,,49.0,69.51,23.0,12.0,13.6986301369863,32.8767123287671,17.8082191780822,10.958904109589,6.849315068493151,17.8082191780822,2022,May,Minimum delay,0.18050541516245489,13.176895306859207,True
2022-05-01,NATIONAL,CHAMBERY CHALLES LES EAUX,PARIS LYON,174.0,222.0,0.0,,158.0,8.69694092827004,6.14879336349925,,80.0,26.680208333333297,11.5886123680241,,63.0,30.1928571428571,20.0,3.0,17.5,21.25,43.75,13.750000000000002,0.0,3.75,2022,May,Minimum delay,0.0,36.03603603603604,True
2022-05-01,NATIONAL,DIJON VILLE,PARIS LYON,99.0,385.0,0.0,,164.0,8.05294715447154,3.50667539267016,,33.0,38.3712121212121,2.63922338568935,,23.0,49.4731884057971,11.0,6.0,6.06060606060606,33.3333333333333,18.1818181818182,36.3636363636364,3.03030303030303,3.03030303030303,2022,May,Minimum delay,0.0,8.571428571428571,True
2022-05-01,NATIONAL,GRENOBLE,PARIS LYON,179.0,186.0,0.0,,10.0,8.37666666666667,0.450358422939068,,19.0,21.2973684210526,4.01424731182795,,11.0,27.1363636363636,4.0,0.0,15.7894736842105,15.7894736842105,47.3684210526316,15.7894736842105,0.0,5.26315789473684,2022,May,Minimum delay,0.0,10.21505376344086,True
2022-05-01,NATIONAL,MULHOUSE VILLE,PARIS LYON,171.0,340.0,0.0,,126.0,7.93227513227513,2.95632352941177,,28.0,37.652380952381,2.89607843137255,,21.0,45.7269841269841,12.0,4.0,7.14285714285714,32.1428571428571,10.7142857142857,39.2857142857143,7.14285714285714,3.57142857142857,2022,May,Minimum delay,0.0,8.235294117647058,True
2022-05-01,NATIONAL,PARIS EST,STRASBOURG,115.0,562.0,5.0,,122.0,15.3551912568306,3.39551166965889,,56.0,41.2699404761905,4.46241771394375,,42.0,50.5047619047619,26.0,12.0,21.4285714285714,12.5,12.5,28.5714285714286,10.7142857142857,14.2857142857143,2022,May,Minimum delay,0.8896797153024912,9.9644128113879,False
2022-05-01,NATIONAL,PARIS LYON,CHAMBERY CHALLES LES EAUX,174.0,217.0,0.0,,46.0,21.5615942028986,4.37987711213518,,63.0,31.969576719576704,11.0125192012289,,46.0,39.0489130434783,25.0,6.0,3.1746031746031704,17.4603174603175,25.396825396825403,39.682539682539705,7.93650793650794,6.349206349206351,2022,May,Minimum delay,0.0,29.03225806451613,False
2022-05-01,NATIONAL,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,83.0,195.0,0.0,,17.0,9.4656862745098,0.634700854700855,,25.0,14.8126666666667,2.7091452991453,,6.0,32.2472222222222,3.0,0.0,0.0,13.6363636363636,40.9090909090909,22.72727272727269,9.09090909090909,13.6363636363636,2022,May,Minimum delay,0.0,12.82051282051282,False
2022-05-01,NATIONAL,PARIS LYON,MACON LOCHE,97.0,283.0,0.0,,43.0,20.3333333333333,2.90435806831567,,37.0,30.797,5.91266195524147,,26.0,37.8769230769231,13.0,3.0,0.0,16.2162162162162,13.5135135135135,48.648648648648695,10.8108108108108,10.8108108108108,2022,May,Minimum delay,0.0,13.074204946996467,False
2022-05-01,NATIONAL,PARIS LYON,MONTPELLIER,210.0,229.0,0.0,,25.0,14.522,1.35197368421053,,33.0,46.0126262626263,6.17660818713451,,33.0,46.0126262626263,15.0,6.0,18.75,18.75,9.375,28.125,9.375,15.625,2022,May,Minimum delay,0.0,14.41048034934498,False
2022-05-01,NATIONAL,PARIS MONTPARNASSE,ANGOULEME,123.0,302.0,0.0,,34.0,20.725,1.9332781456953605,,32.0,30.6609375,5.2,,24.0,36.6131944444444,9.0,3.0,9.375,12.5,9.375,25.0,15.625,28.125,2022,May,Minimum delay,0.0,10.596026490066226,False
2022-05-01,NATIONAL,PARIS MONTPARNASSE,BREST,225.0,270.0,0.0,-,22.0,15.4045454545455,0.816728395061728,,26.0,44.6346153846154,4.29074074074074,,26.0,44.6346153846154,12.0,6.0,34.61538461538459,15.3846153846154,15.3846153846154,11.5384615384615,3.84615384615385,19.2307692307692,2022,May,Minimum delay,0.0,9.62962962962963,False
2022-05-01,NATIONAL,QUIMPER,PARIS MONTPARNASSE,227.0,259.0,0.0,,7.0,10.0,0.272373540856031,,22.0,38.9507575757576,4.27529182879378,,22.0,38.9507575757576,10.0,3.0,31.8181818181818,36.3636363636364,9.09090909090909,9.09090909090909,0.0,13.6363636363636,2022,May,Minimum delay,0.0,8.494208494208493,True
2022-05-01,NATIONAL,REIMS,PARIS EST,46.0,238.0,0.0,,40.0,7.1425,1.31,,22.0,25.0787878787879,2.56190476190476,,10.0,46.1333333333333,7.0,2.0,13.6363636363636,31.8181818181818,22.72727272727269,18.1818181818182,4.545454545454549,9.09090909090909,2022,May,Minimum delay,0.0,9.243697478991598,True
2022-05-01,NATIONAL,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,168.0,119.0,0.0,,20.0,1.68333333333333,0.747033898305085,,16.0,18.5854166666667,5.057627118644071,,10.0,21.4066666666667,1.0,0.0,18.75,18.75,18.75,25.0,6.25,12.5,2022,May,Minimum delay,0.0,13.445378151260504,True
2022-05-01,INTERNATIONAL,STUTTGART,PARIS EST,194.0,130.0,0.0,,123.0,7.63265582655827,7.27906976744186,,30.0,39.96666666666669,12.5954780361757,,30.0,39.9666666666667,18.0,5.0,20.0,16.6666666666667,36.6666666666667,13.3333333333333,3.33333333333333,10.0,2022,May,Minimum delay,0.0,23.076923076923077,True
2022-05-01,NATIONAL,ANGOULEME,PARIS MONTPARNASSE,128.0,334.0,0.0,,213.0,6.77050078247261,4.3440119760479,,37.0,31.795045045045,4.932,,25.0,41.2906666666667,12.0,3.0,8.10810810810811,37.8378378378378,24.3243243243243,13.5135135135135,8.10810810810811,8.10810810810811,2022,May,Minimum delay,0.0,11.077844311377245,True
2022-05-01,NATIONAL,ANNECY,PARIS LYON,223.0,141.0,0.0,,6.0,4.33333333333333,0.184397163120567,,36.0,31.5009259259259,10.9468085106383,,36.0,31.5009259259259,12.0,3.0,19.4444444444444,22.2222222222222,38.8888888888889,16.6666666666667,0.0,2.7777777777777803,2022,May,Minimum delay,0.0,25.53191489361702,True
2022-05-01,NATIONAL,BELLEGARDE (AIN),PARIS LYON,188.0,235.0,0.0,-,63.0,9.41481481481481,4.29,-,18.0,33.1148148148148,3.22425531914893,,16.0,35.5875,5.0,3.0,11.1111111111111,33.3333333333333,11.1111111111111,11.1111111111111,27.7777777777778,5.555555555555561,2022,May,Minimum delay,0.0,7.659574468085106,True
2022-05-01,NATIONAL,DUNKERQUE,PARIS NORD,131.0,171.0,0.0,,6.0,8.83333333333333,0.311764705882353,,12.0,41.4833333333333,3.81852941176471,,9.0,51.0666666666667,7.0,2.0,50.0,25.0,16.6666666666667,0.0,8.33333333333333,0.0,2022,May,Minimum delay,0.0,7.017543859649122,True
2022-05-01,NATIONAL,LE MANS,PARIS MONTPARNASSE,59.0,473.0,1.0,,154.0,9.89924242424242,2.98593861527479,,65.0,27.8864102564103,3.0622412562455,,35.0,43.8019047619048,20.0,7.0,18.75,28.125,15.625,20.3125,3.125,14.0625,2022,May,Minimum delay,0.21141649048625794,13.742071881606766,True
2022-05-01,NATIONAL,MONTPELLIER,PARIS LYON,209.0,248.0,1.0,,104.0,13.668108974359,5.795934959349589,,37.0,53.113963963964,8.66273712737127,Non communiqué,37.0,53.113963963964,23.0,9.0,27.027027027027,18.9189189189189,21.6216216216216,8.10810810810811,16.2162162162162,8.10810810810811,2022,May,Minimum delay,0.4032258064516129,14.919354838709678,True
2022-05-01,NATIONAL,NIMES,PARIS LYON,178.0,248.0,1.0,,98.0,15.2778911564626,6.07764227642276,,50.0,42.978,8.66273712737128,,37.0,53.113963963964,23.0,9.0,20.0,22.0,28.0,6.0,14.000000000000002,10.0,2022,May,Minimum delay,0.4032258064516129,20.161290322580644,True
2022-05-01,NATIONAL,PARIS LYON,ANNECY,222.0,142.0,0.0,,28.0,20.4380952380952,3.84718309859155,,31.0,38.4032258064516,12.580985915493,,31.0,38.4032258064516,17.0,5.0,3.2258064516128995,16.1290322580645,22.5806451612903,41.9354838709677,12.903225806451598,3.2258064516128995,2022,May,Minimum delay,0.0,21.830985915492956,False
2022-05-01,NATIONAL,PARIS LYON,LYON PART DIEU,121.0,687.0,0.0,,62.0,8.60806451612903,0.5269099756691,,49.0,31.2976190476191,2.83622871046229,,36.0,37.7837962962963,14.0,4.0,2.04081632653061,32.6530612244898,10.204081632653102,32.6530612244898,12.244897959183698,10.204081632653102,2022,May,Minimum delay,0.0,7.132459970887918,False
2022-05-01,NATIONAL,PARIS MONTPARNASSE,LA ROCHELLE VILLE,177.0,229.0,0.0,,13.0,25.2012820512821,1.04301310043668,,9.0,39.0,1.79257641921397,,7.0,46.8571428571429,5.0,2.0,11.1111111111111,11.1111111111111,22.2222222222222,22.2222222222222,0.0,33.3333333333333,2022,May,Minimum delay,0.0,3.9301310043668125,False
2022-05-01,NATIONAL,PARIS MONTPARNASSE,LE MANS,55.0,482.0,0.0,,35.0,18.13,0.944999999999999,-,43.0,22.6143410852713,2.8222569444444505,,20.0,38.5025,9.0,4.0,12.8205128205128,12.8205128205128,20.5128205128205,20.5128205128205,17.9487179487179,15.3846153846154,2022,May,Minimum delay,0.0,8.921161825726141,False
2022-05-01,NATIONAL,PARIS MONTPARNASSE,RENNES,96.0,806.0,0.0,,63.0,16.2293650793651,0.853949545078578,,60.0,29.0455555555555,1.97092638544251,,43.0,36.377519379845,18.0,7.0,16.9491525423729,18.6440677966102,18.6440677966102,18.6440677966102,8.47457627118644,18.6440677966102,2022,May,Minimum delay,0.0,7.444168734491314,False
2022-05-01,NATIONAL,POITIERS,PARIS MONTPARNASSE,100.0,475.0,0.0,,157.0,6.93407643312102,2.112,,53.0,23.6330188679245,3.98687719298246,,24.0,39.4729166666667,11.0,2.0,3.77358490566038,33.962264150943405,30.188679245283,20.7547169811321,5.66037735849057,5.66037735849057,2022,May,Minimum delay,0.0,11.157894736842106,True
2022-05-01,INTERNATIONAL,GENEVE,PARIS LYON,222.0,225.0,0.0,,176.0,4.58920454545455,3.73385185185185,,16.0,35.5875,3.25140740740741,,16.0,35.5875,5.0,3.0,12.5,25.0,12.5,12.5,31.25,6.25,2022,May,Minimum delay,0.0,7.111111111111111,True
2022-05-01,NATIONAL,MARNE LA VALLEE,LYON PART DIEU,109.0,412.0,0.0,,292.0,10.5607876712329,7.55283171521036,,91.0,28.9269230769231,8.60291262135923,,58.0,37.9770114942529,21.0,9.0,23.0769230769231,9.89010989010989,8.79120879120879,36.2637362637363,9.89010989010989,12.087912087912098,2022,May,Minimum delay,0.0,22.0873786407767,False
2022-05-01,NATIONAL,NANTES,PARIS MONTPARNASSE,132.0,643.0,1.0,,188.0,10.4085106382979,2.64574247144341,,77.0,40.1183982683983,5.33517653167186,,61.0,47.0144808743169,30.0,17.0,19.4805194805195,29.8701298701299,14.2857142857143,10.389610389610402,6.49350649350649,19.4805194805195,2022,May,Minimum delay,0.15552099533437014,11.975116640746501,True
2022-05-01,NATIONAL,PARIS LYON,TOULON,239.0,318.0,0.0,,49.0,27.103401360544204,3.84753668763103,,46.0,49.6141304347826,7.82216981132075,,46.0,49.6141304347826,25.0,11.0,4.347826086956521,13.043478260869602,17.391304347826097,45.65217391304351,8.695652173913041,10.8695652173913,2022,May,Minimum delay,0.0,14.465408805031446,False
2022-05-01,NATIONAL,PARIS MONTPARNASSE,LAVAL,78.0,261.0,0.0,,19.0,17.2771929824561,0.903001277139208,,23.0,32.0536231884058,3.12771392081737,,12.0,53.4,8.0,3.0,17.391304347826097,30.4347826086957,13.043478260869602,8.695652173913041,0.0,30.4347826086957,2022,May,Minimum delay,0.0,8.812260536398467,False
2022-05-01,NATIONAL,PARIS MONTPARNASSE,VANNES,152.0,268.0,0.0,,26.0,18.6346153846154,1.38650497512438,,31.0,37.8870967741936,5.00559701492537,,25.0,43.52,14.0,6.0,20.0,13.3333333333333,10.0,13.3333333333333,6.66666666666667,36.6666666666667,2022,May,Minimum delay,0.0,11.567164179104477,False
